twitter_id,original_text,slug,party_slug,party_original,toxic_original,very_toxic_original,most_toxic_party,most_toxic_party_toxicity,most_verytoxic_party,most_verytoxic_party_toxicity,PARTIDO_toxic,PARTIDO_verytoxic
1348340757208461317,"Mensaje de Arnold Schwarzenegger sobre Trump para votantes de VOX, PP y Cs.

Schwarzenegger es del mismo partido que Trump, fue 8 años gob. de California y es muy conservador.

Habla de intento de golpe, de la epidemia de mentiras y de que todo eso acaba como en la Alemania nazi. https://t.co/957zcTU3sU",pablo-echenique-robba,podemos,VOX,0.9953640699386597,0.8063106536865234,Unidas Podemos,0.9960196614265442,Ciudadanos,0.8759480118751526,0.9937973618507385,0.5385647416114807
1349288447366848512,@VOX_Congreso pidió en Marzo la dimisión de Illa y de Simón. Hace 10 meses. En esos momentos el PP dijo no sé qué de “que no se cambia un jinete en medio de una carrera” El jinete era el de la Peste. Y así estamos.,juan-luis-steegmann-olmedillas,vox,VOX,0.9960888624191284,0.9934601783752441,Unidas Podemos,0.996516227722168,PODEMOS,0.9943438768386841,0.9960303902626038,0.9936649799346924
1349302241149202432,"Me informan que la Mesa del Congreso acaba de rechazar investigar las tarjetas black de la familia real con los votos de PSOE, PP y VOX y sin ningún argumento jurídico que lo justifique, ya que los letrados nos dan la razón. Nuestra iniciativa es 100% constitucional.",pablo-echenique-robba,podemos,VOX,0.6085502505302429,0.00166787370108068,VOX,0.6085502505302429,VOX,0.00166787370108068,0.15811960399150848,0.0009619747288525105
1349413018413752322,"💸 Cristina Fallarás cobró 350 euros de dinero público a través de TVE para incitar a ocupar viviendas.

🔍 En VOX seguiremos preguntando cuánto nos cuesta las intervenciones de los amigos ideológicos del Gobierno para que los españoles puedan conocer en qué se gasta su dinero. https://t.co/2cF7u1p3gn",manuel-mariscal-zabala,vox,VOX,0.025270991027355194,0.0008387445705011487,VOX,0.025270991027355194,PSOE,0.001101392786949873,0.015823988243937492,0.0009614991722628474
1349986907799826432,"La declaración fake (basada en ""rumorología"" según el propio declarante) se ""pierde""... hasta que la pide VOX.

El juez abronca a @PODEMOS por la falta de unos papeles... que tenía desde hace 15 días.

Eso sí, los titulares difamatorios no los borra nadie. https://t.co/ExHC6Oo6ZC",pablo-echenique-robba,podemos,VOX,0.9440429210662842,0.009493081830441952,PSOE,0.9794272184371948,PSOE,0.030735095962882042,0.9618756771087646,0.011180666275322437
1350023317038772224,"Hoy desde @VoxCortesCyL1 hemos preguntado por los motivos de reducir el servicio de pediatría en Candeleda y Lanzahíta. Más que reducir habría que aumentar este servicio. Los pediatras son esenciales para las familias con niños pequeños, para el asentamiento de población.#VOXÚtil https://t.co/LCI3SoLiri",,,VOX,0.0057543120346963406,0.0021023855078965425,PODEMOS,0.05855511128902435,Cs,0.00246511772274971,0.00538391200825572,0.002508193952962756
1350512332473044994,@VOX_Congreso le advirtió al Sr.Ministro que no toleraríamos que se diese una sola vacuna a ningún país extranjero hasta que todos los españoles y sus residentes legales no estuvieran vacunados. Y menos el país que ocultaba el dinero de los Pujol.,juan-luis-steegmann-olmedillas,vox,VOX,0.9909316301345825,0.1142706349492073,PP,0.9916976690292358,PP,0.12646378576755524,0.9912484884262085,0.12264648079872131
1350900822398427136,"Twitter está muy bien para informarse y charlar, pero también está lleno de simpáticos usuarios llamados BibaJitlerBibaVOX63209🐍♟️🇪🇸🇪🇸.

Por eso, si tienes Telegram, sigue mi canal en https://t.co/utGQ4YjYMZ y difunde 📲

Allí no hay bulos, ni ruido, ni odio, ni terraplanistas. https://t.co/U3r12TAPbL",pablo-echenique-robba,podemos,VOX,0.9871097803115845,0.05400724336504936,Unidas Podemos,0.9951547384262085,Unidas Podemos,0.37369126081466675,0.9920974969863892,0.13434219360351562
1351433039298101249,VOX presenta una enmienda a la totalidad al asalto de PSOE y Podemos al Poder Judicial - La Gaceta de la Iberosfera https://t.co/KxRoFLwqnR,cristina-alicia-esteban-calonje,vox,VOX,0.9652007818222046,0.008159399963915348,VOX,0.9652007818222046,VOX,0.008159399963915348,0.6854665875434875,0.0016083247028291225
1352181051091804160,"Una brasileña que había pasado la COVID-19 por el virus chino, y que tenía anticuerpos en el test rápido,  enferma de nuevo y más grave, por el virus chino, variante brasileña. Pero según la izquierda la red nacional de genómica microbiana propuesta por VOX, no es importante. https://t.co/jZjqlJ7Va6",juan-luis-steegmann-olmedillas,vox,VOX,0.056987274438142776,0.0010411712573841214,Unidas Podemos,0.4894081950187683,Unidas Podemos,0.0012146264780312777,0.039136841893196106,0.0010891976999118924
1352558347585781762,"Ayer tuve reunión con representantes de hostelería y propietarios de bares, restaurantes y gimnasios en Ávila. Todo el sector está pasando momentos muy difíciles y necesitan todo nuestro apoyo. Desde @VOX_Congreso seguimos trabajando por defender sus justas reivindicaciones. https://t.co/Fa3LQczyaH",,,VOX,0.003952579107135534,0.0023609374184161425,Unidas Podemos,0.004331069998443127,PSOE,0.002422210993245244,0.003945358097553253,0.0023443533573299646
1352621328315117570,@VOX_Congreso solicita la copia del informe de Instituciones Penitenciarias por el que se pide el acercamiento de Troitiño https://t.co/S6dYt6Y5qB,emilio-jesus-del-valle-rodriguez,vox,VOX,0.006079158745706081,0.0018092006212100387,Unidas Podemos,0.008589142933487892,PSOE,0.0021061080042272806,0.0063954368233680725,0.0017942393897101283
1352899514361901056,"""La Administración debe examinar antes los gastos que los ingresos. Una administración que gaste mejor y, por ello, pueda reducir la presión fiscal, atraerá riqueza a su territorio y dejará más dinero en manos de sus ciudadanos"".

@FigaredoJoseM (VOX): https://t.co/o5Xi6Fkw9P",francisco-jose-contreras-pelaez,vox,VOX,0.005209197290241718,0.002043135231360793,Partido popular,0.006069916766136885,PSOE,0.002361041959375143,0.005246220156550407,0.001974391518160701
1353456255046660101,"Cáceres rechaza mantener la Cruz de los Caídos en su actual emplazamiento https://t.co/jDuzfygHMe vía @eldiarioex
Las únicas dos veces que he visto a @Lsalaya han sido en misa. La tercera será para hablar de la Cruz. En esto no se OBEDECE. 
La ✝️NO SE TOCA! @VOX_Caceres @vox_es",maria-magdalena-nevado-del-campo,vox,VOX,0.9484997987747192,0.005223029293119907,PODEMOS,0.9775688052177429,PODEMOS,0.0131321856752038,0.9430157542228699,0.004805529490113258
1353745224229658626,"Todos contra Illa.
Hoy han votado juntos en el Congreso PP, ERC, Ciudadanos, VOX, CUP y JUNTS.
Esto si es una operación de estado.",jose-zaragoza-alonso,psoe,VOX,0.9847299456596375,0.03234899044036865,VOX,0.9847299456596375,VOX,0.03234899044036865,0.9793391823768616,0.0196955818682909
1353791035927834625,"Que no lo llamen recorte de personal porque es machismo institucional.

La lucha de las mujeres es el principal enemigo de PP, Cs y VOX porque a más feminismo, menos extrema derecha. 

Unidas, diversas, feministas, somos más: no nos van a hacer retroceder. https://t.co/NDIQPyetMr https://t.co/5YVbJmI0iS",irene-maria-montero-gil,podemos,VOX,0.760802686214447,0.001878356677480042,Unidas Podemos,0.8191121816635132,Unidas Podemos,0.0020418125204741955,0.5087567567825317,0.0011070399777963758
1353994342516617217,"Ciudadanos decía en 2015 lo mismo que VOX sobre la Violencia de género.

PP recortó duramente en los gobiernos de Rajoy las políticas contra la violencia machista y promoción de la igualdad.

Lo de Madrid, nada nuevo bajo el sol. https://t.co/gzE8HwLutl",laura-berja-vega,psoe,VOX,0.960589587688446,0.007035950198769569,VOX,0.960589587688446,VOX,0.007035950198769569,0.83050137758255,0.0020945221185684204
1354513611700514818,"Las caza es una actividad necesaria. 
💰Economía: genera empleo y riqueza 
🌻🌳🦆Medioambiente  : Equilibra el ecosistema aunque los Ecolojetas de pacotilla digan lo contrario . 
@Vox_Toledo 
Aproca

VOX Toledo se reúne con profesionales de la caza https://t.co/9BZeq8LAEy",ines-maria-canizares-pacheco,vox,VOX,0.005405830685049295,0.0017682027537375689,Unidas Podemos,0.01192642841488123,Cs,0.001918925205245614,0.023697158321738243,0.000751167768612504
1354723235041050625,"1) De la PNL registrada ayer por VOX en el Congreso: 

""Las ideologías totalitarias –nazismo y comunismo- desarrolladas después de la 1ª Guerra Mundial compartían el desprecio a la democracia y la subordinación incondicional del individuo a un “Estado total” que supuestamente...",francisco-jose-contreras-pelaez,vox,VOX,0.6986966133117676,0.001916695386171341,Unidas Podemos,0.7338427901268005,PSOE,0.0020270515233278275,0.6750641465187073,0.0018633122090250254
1354737736331243520,⁦@vox_es⁩ anuncia que intenta grabar una entrevista a Villarejo en prisión pese al veto del PSOE en la comisión Kitchen. ⁦@VOX_Congreso⁩ #SoloQuedaVox  https://t.co/oP7EEAAgcL,emilio-jesus-del-valle-rodriguez,vox,VOX,0.2617392838001251,0.0008749773842282593,PODEMOS,0.6787258982658386,PODEMOS,0.0013833802659064531,0.26979586482048035,0.0009354896028526127
1355152037453963268,"Decían que Ángela Merkel destruía Europa.
Decían que España tiene un Gobierno criminal socialcomunista.
Hablaban del Gobierno Frankenstein.

Y ahora le aprueban a Sánchez el Plan E para administrar los fondos europeos a su antojo.

Esto es VOX👇🏻 https://t.co/4kr3dciGsJ",teodoro-garcia-egea,partido-popular,VOX,0.9947184324264526,0.9970459342002869,PODEMOS,0.9956230521202087,VOX,0.9970459342002869,0.9952620267868042,0.9963849782943726
1355184361331695617,"La Unión Europea tiene dos soluciones: aprender a hacer contratos,que ya son mayorcitos o demandar a Astra Zeneca por incumplimiento de los mismos. Desde @VOX_Congreso hemos pedido los contratos, pero sin  tachaduras por favor. Luz y Taquígrafas.",juan-luis-steegmann-olmedillas,vox,VOX,0.99460768699646,0.20050875842571259,Unidas Podemos,0.9964988231658936,Unidas Podemos,0.43694308400154114,0.995634138584137,0.27806225419044495
1355440472009957384,"Intervención de VOX en la comisión de Sanidad. El Gobierno no financia las mascarillas, pero ellos llevan las mejores. Hablan de vacunas, pero no saben comprarlas. Son un auténtico desastre. Video Steegmann Olmedillas, Juan Luis (GVOX) https://t.co/9GHnLqIwb0",juan-luis-steegmann-olmedillas,vox,VOX,0.9678469300270081,0.00798771157860756,PODEMOS,0.9810677766799927,PODEMOS,0.013870945200324059,0.9413674473762512,0.00476103276014328
1355559656094105606,"Informativo de las 3 de la tarde, la 1 d TVE sábado 30 d enero. 
En el espacio reservado a la campaña electoral de Cataluña, intervienen todos los partidos, incluidos VOX y la CUP y no se le da ninguna cobertura, CERO, a En Comù Podem.
¡Es un Servicio PÚBLICO de información! 😱😡",maria-marquez-guerrero,,VOX,0.97162926197052,0.022098397836089134,VOX,0.97162926197052,VOX,0.022098397836089134,0.9595499038696289,0.015499972738325596
1355673067599630339,"@Santi_ABASCAL : ‘La Generalidad de Cataluña es la que ha incitado a la violencia contra VOX’ #RecuperemosCataluña 

https://t.co/u9W4EtQUMS",emilio-jesus-del-valle-rodriguez,vox,VOX,0.9831578731536865,0.03285278007388115,VOX,0.9831578731536865,Ciudadanos,0.03334980458021164,0.9810121059417725,0.029102571308612823
1355839482537369601,"Don Alejo recomienda a VOX que tendría que haber escrito:” El Islam radical, misógino y fanático es incompatible con la democracia. Stop al islamismo ajeno a nuestros valores.” Como si hubiese algún islamismo cercano. https://t.co/75uXBezgU7… vía @voz_opinion",juan-luis-steegmann-olmedillas,vox,VOX,0.9677688479423523,0.012033490464091301,VOX,0.9677688479423523,VOX,0.012033490464091301,0.8632839918136597,0.0035727762151509523
1355952490802532354,"🔴Hoy he tenido el privilegio de enfrentarme al ODIO cara a cara. Junto a nuestros militantes y afiliados de @VoxSentmenat y @VOXSabadell un HONOR.
Ellos ignoran que no odiamos al adversario, AMAMOS lo que defendemos. 
Que Dios os bendiga.

Adelante @Igarrigavaz 
Adelante @vox_e https://t.co/sdfSTwgXtk",juan-jose-aizcorbe-torra,vox,VOX,0.9657865166664124,0.010795708745718002,Ciudadanos,0.9774088859558105,PODEMOS,0.01788719743490219,0.9666446447372437,0.010870668105781078
1356149555180367875,"Llevan años falseando la historia de España, lo hemos denunciado en @VOX_Congreso y seguimos haciéndolo. 
A través de la imposición lingüística y de la manipulación histórica el independentismo roba la libertad y la identidad de los jóvenes catalanes. 
#RecuperemosCataluña https://t.co/AgqI0SmgWv",,,VOX,0.9950708150863647,0.9956690073013306,Partido popular,0.9953423738479614,PP,0.9957082271575928,0.9951373934745789,0.9955743551254272
1356557080963018752,"Ayer la Región de Murcia registró 24 nuevos fallecidos. El sistema sanitario sigue al límite y los refuerzos a la sanidad pública no llegan. 
Pero a VOX lo único que le preocupa es cambiar la fiesta regional para celebrar la “reconquista” del año 1266. Es de estar trastornados 🤦🏻‍♂️ https://t.co/lqc1mrT2JJ",javier-sanchez-serna,podemos,VOX,0.9801397919654846,0.015386746264994144,VOX,0.9801397919654846,VOX,0.015386746264994144,0.8334957361221313,0.0021953845862299204
1356603931762262017,"@rodrijr111 , de @VOX_Congreso , a la ministra Calviño: ‘Me recuerda a Aznar con su ‘España va bien’’ https://t.co/bjHkCs8NMf",emilio-jesus-del-valle-rodriguez,vox,VOX,0.01106873620301485,0.0011515634832903743,Partido popular,0.01785164698958397,PSOE,0.001353514613583684,0.017205486074090004,0.0009221875807270408
1356711000691658756,"Sánchez e Iglesias lo promueven llamando a la invasión migratoria. 

Y lo grave es que la artillería mediática progre  lo oculta masivamente , y acusa de xenófobos a los canarios que lo sufren.

Pero VOX ha llegado para darles voz y representación.

https://t.co/kgdtvygKIr",santiago-abascal-conde,vox,VOX,0.9970400929450989,0.9856099486351013,Unidas Podemos,0.9973026514053345,VOX,0.9856099486351013,0.9971886277198792,0.9733787178993225
1356738121652703237,"@InesCanizares  hace el resumen de la gestión de Sánchez: ‘Neveras vacías y mucho papel de BOE con el que las familias no pagan las facturas’ @VOX_Congreso 

https://t.co/dGNBwjW9WP",emilio-jesus-del-valle-rodriguez,vox,VOX,0.9809498190879822,0.018919821828603745,PODEMOS,0.9927231669425964,PODEMOS,0.07154960930347443,0.9798174500465393,0.01706823706626892
1356738443934588934,"@_patricia_rueda , al resto de formaciones: ‘Déjense de relatos. Lo que importan son los españoles’ @VOX_Congreso 

https://t.co/N1yUS2SxBA",emilio-jesus-del-valle-rodriguez,vox,VOX,0.007317217532545328,0.001420463202521205,PODEMOS,0.018016936257481575,Cs,0.0017358624609187245,0.007752308622002602,0.0013255859958007932
1356739386461872136,"@Ortega_Smith refresca la memoria a los amigos de las piedras: “No existe el derecho de autodeterminación” @VOX_Congreso 

https://t.co/wZvnB86r8U",emilio-jesus-del-valle-rodriguez,vox,VOX,0.00580133032053709,0.0017397566698491573,Unidas Podemos,0.008235353045165539,Cs,0.001981145702302456,0.006790947634726763,0.0015184349613264203
1356937518759952388,"¿Sabéis quiénes están encantados con la basura que ha sacado El Confidencial y hasta han montado una campañita en Twitter? VOX. Los que difunden vídeos nazis y bulos despreciables sobre migrantes, homosexuales y feministas. Para que nos hagamos una composición de lugar.",pablo-echenique-robba,podemos,VOX,0.9953238368034363,0.9959113597869873,Partido popular,0.9961714148521423,VOX,0.9959113597869873,0.9956557750701904,0.9949459433555603
1356967045586427911,Hoy @Isabel_Franco_ ha dado un repaso a VOX desgranando los bulos que han hecho crecer la xenofobia y la violencia en Canarias. 👇 https://t.co/OEWMLWdTFf,jaume-asens-llodra,catalunya-en-comu,VOX,0.9865942001342773,0.02630911022424698,VOX,0.9865942001342773,VOX,0.02630911022424698,0.48172441124916077,0.0012675323523581028
1357354322661621762,VOX por una colonoscopia deben pedir la perpetua. https://t.co/XexFUXK4Kj,jose-zaragoza-alonso,psoe,VOX,0.02092798613011837,0.0011350844288244843,Vox,0.37952500581741333,VOX,0.0011350844288244843,0.21751531958580017,0.0009887320920825005
1357363302989520900,"El secretario general de CCOO en Valencia, Arturo León, también se vacunó de la primera dosis https://t.co/Ez7YRTT6IK
@VOX_Valencia",cristina-alicia-esteban-calonje,vox,VOX,0.020783504471182823,0.0010880283080041409,PODEMOS,0.9612382650375366,PODEMOS,0.006680888123810291,0.0544176809489727,0.0007910192362032831
1357409962243276800,"✅Sin miedo a nada ni a nadie. 

#VOXEsImparable https://t.co/SHvvFbHhYF",ines-maria-canizares-pacheco,vox,VOX,0.02478381060063839,0.0008931200718507171,VOX,0.02478381060063839,Cs,0.0018510074587538838,0.005933276377618313,0.0018113687401637435
1357410477370933248,"Seguiremos diciendo slto y claro todo lo que pensamos y no callarán nuestra VOX

#VOXEsImparable 🇪🇸🇪🇸 https://t.co/qeEVv4P13Y",ines-maria-canizares-pacheco,vox,VOX,0.009522863663733006,0.0013159937225282192,PODEMOS,0.02448987029492855,Partido popular,0.0014297030866146088,0.014028073288500309,0.0011297926539555192
1357412791615959045,"📰 Noticia: Twitter manda a VOX al ""rincón de pensar"" durante 7 días.

🏆 Resultado: Seguimos pensando lo mismo y demostramos que somos el partido más influyente de Twitter. 

🔝 ¡Unos minutos después de recuperar nuestra cuenta somos 1º TT en España!

#VOXEsImparable 💪🇪🇸 https://t.co/pb9YVwZ6Ug",manuel-mariscal-zabala,vox,VOX,0.014020463451743126,0.0009860078571364284,VOX,0.014020463451743126,PSOE,0.0012679224601015449,0.012568178586661816,0.0010270467028021812
1358403517145378817,"SOMOS VOX

Adelante @vox_es https://t.co/ynePLTwX0n",juan-jose-aizcorbe-torra,vox,VOX,0.06372079998254776,0.0009266258566640317,Vox,0.5157880783081055,Ciudadanos,0.001841889345087111,0.031209513545036316,0.0009408107143826783
1358423329460396032,"Le pregunté a .⁦@PabloIglesias⁩ el 26 de Noviembre si podía garantizar unas futuras elecciones libres., me respondió que por supuesto. ¿Qué le digo ahora? 
#Soloquedavox 
#VOXEsImparable https://t.co/CRTQT8RrHi",maria-magdalena-nevado-del-campo,vox,VOX,0.01709742099046707,0.0009288594592362642,PODEMOS,0.05185255780816078,Ciudadanos,0.0015676715411245823,0.008344536647200584,0.0013721707509830594
1359130517795459075,La contestación del ⁦@VOX_Congreso⁩ al análisis esclavo de la OMS sobre el origen de la epidemia https://t.co/vkWQw8YHgK,juan-luis-steegmann-olmedillas,vox,VOX,0.03175463527441025,0.0008518848917447031,PP,0.07367271184921265,Partido popular,0.0008954684599302709,0.05117711424827576,0.0007937930640764534
1359135789460951043,"VOX ha regalado al Gobierno y a sus socios los recursos europeos, demostrando de nuevo que es el arma de Sánchez e Iglesias para perpetuarse en el Gobierno. Todos los populismos confluyen en Sánchez, desde la extrema izquierda a la derecha populista, pasando por los separatismos. https://t.co/jhjrYR2Jtq",ana-maria-zurita-exposito,partido-popular,VOX,0.9880396723747253,0.05276108533143997,VOX,0.9880396723747253,VOX,0.05276108533143997,0.9592289924621582,0.008935543708503246
1359434376170323968,"Candidato PP preguntaba cínicamente a @Igarrigavaz en debate TV3 ""¿pero va a cerrar Vd. el Parlament o no?"".

Sabe q VOX no puede desmontar las autonomías sin reforma constitucional, q requiere mayoría de 3/5. Sin llegar a eso, puede cerrarse TV3. Lo que el PP NO hizo con el 155. https://t.co/z1m9xnw8hz",francisco-jose-contreras-pelaez,vox,VOX,0.8372548818588257,0.0023657199926674366,VOX,0.8372548818588257,VOX,0.0023657199926674366,0.42778679728507996,0.000915178912691772
1359458163439906819,"Desde @VOX_Congreso hemos preguntado por esta situación y ésta es la respuesta del Gobierno que tiene abandonada a la @guardiacivil  mientras se preocupa de la impunidad de los proetarras.
Denuncian la antigüedad del parque móvil de la Guardia Civil https://t.co/NUoRu0WVsB https://t.co/TI6tiKvc9g",francisco-jose-alcaraz-martos,vox,VOX,0.9704000949859619,0.00902917142957449,Partido popular,0.9776605367660522,Partido popular,0.013108735904097557,0.9657792448997498,0.007699438836425543
1359818612874366976,⁦@vox_es⁩ pregunta si algún miembro del Gobierno se ha vacunado contra el coronavirus | ⁦@VOX_Congreso⁩ #SoloQuedaVox  https://t.co/YpDdCPbTGI,emilio-jesus-del-valle-rodriguez,vox,VOX,0.012124303728342056,0.0011928322492167354,Partido popular,0.043228693306446075,PSOE,0.0013491521822288632,0.027559466660022736,0.0008920357213355601
1359818676703215618,"Los comunistas, escandalizados porque VOX ha obligado a PP y Cs a detener el adoctrinamiento progre en los colegios (a proporcionarles una herramiento de protección, el PIN parental).

Hay días en que se alegra uno de haberse metido en política: https://t.co/Go3etsQ8jc",francisco-jose-contreras-pelaez,vox,VOX,0.996215283870697,0.9938311576843262,PODEMOS,0.9970560073852539,VOX,0.9938311576843262,0.9969511032104492,0.9878407120704651
1360290266763124743,"¡El domingo será un día histórico!* VOX logrará entrar en el Parlament y dará un primer paso para recuperar Cataluña 💪🇪🇸

⏰ A partir de las 20:00 horas en el siguiente enlace:

https://t.co/QNuVWbCMFZ

Haz RT para que nuestro mensaje llegue hasta el último rincón de Cataluña",,,VOX,0.00893205963075161,0.0012707242276519537,VOX,0.00893205963075161,Ciudadanos,0.001779347425326705,0.007319205906242132,0.0015679236967116594
1360665754618777609,"Sincera reflexión de @GirautaOficial . Es amigo y le aprecio hace décadas. Por ello añado la mía a raíz de la suya....(les recomiendo leer el artículo).

VOX o ILLA 

#RecuperemosCataluña https://t.co/kDiEjHfFg5",juan-jose-aizcorbe-torra,vox,VOX,0.015166882425546646,0.0009532102267257869,PSOE,0.08247895538806915,Vox,0.0015586829977110028,0.030176537111401558,0.0008095989469438791
1360915427724058629,"Desde @VOX_Jaen denunciamos que el ayuntamiento socialista que gobiernan con Ciudadanos,  han defraudado a los jiennenses generando falsas esperanzas y el PSOE andaluz y Nacional por décadas abandonando a la provincia con más paro de España. https://t.co/xWYOCt2GWX",francisco-jose-alcaraz-martos,vox,VOX,0.4761205017566681,0.0011265099747106433,PP,0.5041766166687012,PP,0.0011691126273944974,0.4549551010131836,0.0010885684750974178
1361669696412672001,"En el periodismo español no se arrepiente nadie. ¿Dónde están los que aplaudian las invectivas de casado contra VOX? Señores periodistas,señoras periodistas:  No hay corrección sin arrepentimiento y sin enmienda.",juan-luis-steegmann-olmedillas,vox,VOX,0.9392730593681335,0.005611320957541466,Partido popular,0.9768021702766418,Partido popular,0.01504531316459179,0.9635261297225952,0.0089601194486022
1361770978024554497,El Gobierno sigue recortando derechos a las familias numerosas. Hoy numerosos diputados de @VOX_Congreso junto con nuestro portavoz @ivanedlm hemos apoyado sus reivindicaciones. Muchos  “somos” familia numerosa 😉y en todo caso #Los52deVox apoyamos siempre la familia y la vida. https://t.co/j7zTSaKhXD,,,VOX,0.01374119520187378,0.0011234183330088854,Unidas Podemos,0.02978489361703396,Vox,0.0011744240764528513,0.015864690765738487,0.0010541916126385331
1361780884135964675,"Ley Igualdad Trato implica que, si eres mujer, negro, homo- o transexual, etc.  y no te han querido dar un empleo o alquilar un piso, puedes alegar discriminación y la carga de la prueba recae sobre el empleador. 

Discurso de respuesta de @eledhmel (VOX): https://t.co/vvlFB416GM",francisco-jose-contreras-pelaez,vox,VOX,0.05613051354885101,0.0010023352224379778,PODEMOS,0.1254344880580902,PSOE,0.0014057140797376633,0.03596857935190201,0.0011216262355446815
1362013213374750722,"⁦@Macarena_Olona⁩ ( ⁦@VOX_Congreso⁩ ) a Pablo Iglesias: ""Es un pirómano y una amenaza para la democracia"" https://t.co/4tz1AsMA3s",emilio-jesus-del-valle-rodriguez,vox,VOX,0.9943233728408813,0.9951657056808472,PSOE,0.9952670335769653,PODEMOS,0.9952580332756042,0.9944384098052979,0.9949809908866882
1362337236352520198,".... 

VOX Toledo: “La ley contra la despoblación de García-Page es un brindis al sol” https://t.co/pTxocjkABY",ines-maria-canizares-pacheco,vox,VOX,0.008067301474511623,0.0014145639725029469,VOX,0.008067301474511623,PSOE,0.002005187328904867,0.006502361968159676,0.0017325850203633308
