twitter_id,original_text,slug,party_slug,party_original,toxic_original,very_toxic_original,most_toxic_party,most_toxic_party_toxicity,most_verytoxic_party,most_verytoxic_party_toxicity,PARTIDO_toxic,PARTIDO_verytoxic
1354513611700514818,"Las caza es una actividad necesaria. 
💰Economía: genera empleo y riqueza 
🌻🌳🦆Medioambiente  : Equilibra el ecosistema aunque los Ecolojetas de pacotilla digan lo contrario . 
@Vox_Toledo 
Aproca

VOX Toledo se reúne con profesionales de la caza https://t.co/9BZeq8LAEy",ines-maria-canizares-pacheco,vox,Vox,0.005405830685049295,0.0017682027537375689,Unidas Podemos,0.012465269304811954,Cs,0.0018049483187496662,0.005967446602880955,0.001605070079676807
1354737736331243520,⁦@vox_es⁩ anuncia que intenta grabar una entrevista a Villarejo en prisión pese al veto del PSOE en la comisión Kitchen. ⁦@VOX_Congreso⁩ #SoloQuedaVox  https://t.co/oP7EEAAgcL,emilio-jesus-del-valle-rodriguez,vox,Vox,0.2617392838001251,0.0008749773842282593,PODEMOS,0.27986037731170654,PODEMOS,0.000908784510102123,0.19234032928943634,0.0008601508452557027
1354770763585351683,Vox consigue que se apruebe la gestión de Sánchez no transparente  y dictatorial de los fondos europeos 😳😳 https://t.co/E1GdNkdwuv,isabel-maria-borrego-cortes,partido-popular,Vox,0.9137178659439087,0.0032256701961159706,VOX,0.9730269908905029,VOX,0.009615576826035976,0.9561344385147095,0.006890277378261089
1354774171247648771,"Vox acaba de votar con Bildu a favor de que el Gobierno de PSOE y Podemos pueda repartir a su antojo los fondos europeos. 70.000 millones de euros. 

Si Vox hubiera votado en contra como hemos hecho @CiudadanosCs, el Gobierno tendría que haber reformado y presentado otro decreto.",guillermo-diaz-gomez,ciudadanos,Vox,0.8251421451568604,0.0023033132310956717,Vox,0.8251421451568604,Vox,0.0023033132310956717,0.5711609125137329,0.0012410874478518963
1354816761518903296,Salvar al soldado @sanchezcastejon. Vox y Bildu salvan al Gobierno en el decreto de los fondos europeos https://t.co/NP1J1YWtRP vía @larazon_es,carmen-riolobos-regadera,partido-popular,Vox,0.9766649007797241,0.012319444678723812,VOX,0.9767735004425049,Vox,0.012319444678723812,0.9507325291633606,0.0056673442013561726
1354818701267144705,Vox ha pasado de decir que “este mecanismo es el camino más corto a la corrupción” a darle las llaves de la caja del dinero de los españoles a Sánchez e Iglesias sin ningún control. Más que sorprendente es vergonzoso... https://t.co/OIM8weUvHl,,,Vox,0.9937571287155151,0.1145378053188324,VOX,0.9964117407798767,VOX,0.51999831199646,0.9948998093605042,0.19197356700897217
1354826289304064001,"Error histórico de Vox al convertirse en muleta de Sánchez.

La votación más importante desde la investidura de Sánchez. Carta blanca de Vox a Sánchez y a Iglesias sobre 70.000 millones de euros. 

A ver qué se inventan para tapar esto.  https://t.co/5te66IkRMc",guillermo-diaz-gomez,ciudadanos,Vox,0.9702868461608887,0.008114151656627655,Partido popular,0.9707330465316772,Partido popular,0.00975703913718462,0.9723255038261414,0.009823044762015343
1354867853023977472,Twitter censura a Vox en plena campaña de las catalanas: cierra su cuenta 6 días por «incitar al odio»: https://t.co/Qz3mdz9kJH,ivan-espinosa-de-los-monteros-de-simon,vox,Vox,0.7838523983955383,0.0020872659515589476,PODEMOS,0.9110488295555115,PODEMOS,0.0037293171044439077,0.829533040523529,0.002460920251905918
1355107645716312066,"Cuando esos 140.000 millones de euros no lleguen a la gente de Canarias, que de verdad lo necesita, hay que acordarse de que Vox es quien ha permitido el plan E de Sánchez para manejar a su antojo, de forma opaca y sin control esos fondos.

📺 @RTVCes https://t.co/zuI5ba1L5U",teodoro-garcia-egea,partido-popular,Vox,0.970094621181488,0.008803640492260456,Vox,0.970094621181488,Vox,0.008803640492260456,0.7751927375793457,0.0019856751896440983
1355159876142571520,"—“Iván, ¿qué hacéis al final?”
—“Nos abstenemos, Adriana”
...
Porque votamos anoche de forma precipitada, le faltó decir.

Y así, Vox acabó apuntalando ayer un decreto similar al que en Italia ha acabado con el Gobierno de Conte.

https://t.co/fGaQrfiSE8",maria-munoz-vidal,ciudadanos,Vox,0.6883945465087891,0.0015351701295003295,VOX,0.7902644276618958,VOX,0.002040277002379298,0.5863878130912781,0.0012920598965138197
1355597224458285057,"Vox cuidará a Sánchez y Sánchez cuidará a Vox. 

Ya salvaron le en las urnas y ahora también le salvan en el Congreso. En los momentos difíciles siempre estará Vox para salir al rescate. 

Los radicalismos se necesitan y los populistas se necesitan. https://t.co/vI8u2V7YZY",teodoro-garcia-egea,partido-popular,Vox,0.9849441647529602,0.024231191724538803,Unidas Podemos,0.9938725233078003,Unidas Podemos,0.14191791415214539,0.9750324487686157,0.018543757498264313
1355952490802532354,"🔴Hoy he tenido el privilegio de enfrentarme al ODIO cara a cara. Junto a nuestros militantes y afiliados de @VoxSentmenat y @VOXSabadell un HONOR.
Ellos ignoran que no odiamos al adversario, AMAMOS lo que defendemos. 
Que Dios os bendiga.

Adelante @Igarrigavaz 
Adelante @vox_e https://t.co/sdfSTwgXtk",juan-jose-aizcorbe-torra,vox,Vox,0.9657865166664124,0.010795708745718002,PODEMOS,0.9752734899520874,PODEMOS,0.01551804319024086,0.9681613445281982,0.01163758896291256
1356157552858427392,"Aunque se empeñen en negarlo, gracias a Vox Sánchez e Iglesias tienen un cheque en blanco para manejar a su antojo los fondos europeos de todos los españoles. No hay excusas ni mentiras que valgan, ahora serán responsables de lo que ocurra con ese dinero.

📺 #ObjetivoDebate https://t.co/ICOdDR9O1L",,,Vox,0.9805471301078796,0.014006963931024075,Vox,0.9805471301078796,Vox,0.014006963931024075,0.9786592125892639,0.013080193661153316
1356179269131640832,Conseguimos los fondos europeos a pesar de la carta de Casado para evitarlos. Esto es una rencilla entre las derechas. Vox ha pasado factura al PP de su No a la moción de censura de Abascal. Los argumentos que el PP usa ahora contra Vox son los mismos que Vox usaba contra el PP. https://t.co/qAKiofYh5E,jose-zaragoza-alonso,psoe,Vox,0.3653869032859802,0.000883590430021286,VOX,0.6699070334434509,VOX,0.001525389845483005,0.2779669165611267,0.0007856330485083163
1356181680705441792,"El nacionalismo es destructivo y alguien tiene que hacerle frente.

Mientras el PP pactó décadas con ellos, el PSC hizo tripartitos y Vox ni siquiera se presentó a las elecciones tras el intento de golpe, hay un partido que existe por tu libertad...

https://t.co/bXfhNBdy1S",guillermo-diaz-gomez,ciudadanos,Vox,0.964927077293396,0.008203228004276752,VOX,0.9677572846412659,VOX,0.00944131426513195,0.9587579965591431,0.007562650367617607
1356331788281503745,"Vox quiere meter a Illa en la cárcel. Vox y los socialistas somos la antítesis. Con Vox no, nunca y nada. https://t.co/NKQy13krqh",jose-zaragoza-alonso,psoe,Vox,0.9962586164474487,0.9927523136138916,PSOE,0.9972127079963684,VOX,0.9959625601768494,0.9971147775650024,0.9300665855407715
1356382745128271872,"Mañana, martes día 2, a las 9:05 horas, no os perdáis a ⁦@Macarena_Olona⁩ en COPE #SoloQuedaVox https://t.co/0GlwnRl2XP",emilio-jesus-del-valle-rodriguez,vox,Vox,0.016350770369172096,0.0010396690340712667,PODEMOS,0.025782126933336258,PSOE,0.0013167232973501086,0.01435113325715065,0.0011135610984638333
1356604527298936832,"@Santi_ABASCAL : «La impunidad a los golpistas es consecuencia de la permisividad de PP y PSOE durante años» #SoloQuedaVox 

https://t.co/1UCVX92M5v",emilio-jesus-del-valle-rodriguez,vox,Vox,0.9863523244857788,0.02517641894519329,PODEMOS,0.9912109375,PODEMOS,0.05860048532485962,0.9844516515731812,0.020221974700689316
1356636130586873856,"@Igarrigavaz  en Ripoll (Girona): «Hemos venido a denunciar la creciente islamización en Cataluña» #RecuperemosCataluña 
#SoloQuedaVox 

https://t.co/LLGiqGZo2j",emilio-jesus-del-valle-rodriguez,vox,Vox,0.9719998836517334,0.022572187706828117,Vox,0.9719998836517334,Vox,0.022572187706828117,0.8888911604881287,0.0050168163143098354
1356948613491027975,"Sánchez trae el decretazo de fondos UE y lo salvan los euroescépticos de Bildu y Vox. Indultan su sambenito de ilegítimo y criminal, ¿no era ultraderecha?
Pinta su frankenstein de verde. Tanto con la foto de Colón y se mete en la del Capitolio, ¿le veremos con cuernos de bisonte? https://t.co/MMQdS1pIMo",pablo-casado-blanco,partido-popular,Vox,0.9940893650054932,0.996975302696228,PODEMOS,0.9941542744636536,PSOE,0.9971725344657898,0.9933896064758301,0.9972035884857178
1356953325430857728,"Hoy Vox ha llamado en el pleno del Congreso “felpudos a favor de oligarcas” a los diputados de España. 

Entiendo que cuando denigran el órgano de la soberanía nacional, habla su parte fundadora, la iraní.",guillermo-diaz-gomez,ciudadanos,Vox,0.9953181147575378,0.9943137168884277,Unidas Podemos,0.9962342381477356,VOX,0.9948831796646118,0.9955684542655945,0.9922986626625061
1357004158482735104,"La idiotez del día no sé si es la de Al-Andalus de Podemos o esta de Vox. 
https://t.co/0jeQJ2ANgA",guillermo-diaz-gomez,ciudadanos,Vox,0.9902368187904358,0.06848455965518951,Unidas Podemos,0.9953468441963196,Unidas Podemos,0.3309746980667114,0.991228461265564,0.07760033756494522
1357048145386029066,"🔴 ¿Dónde está el Informe de los Fondos Europeos del Consejo de Estado??. 
💵💵💵💵💵💵

A Vox no le importa, escucha a nuestro SG @TeoGarciaEgea 🎥👇🏻 https://t.co/XLZW8Z1mPz",javier-merino-martinez,partido-popular,Vox,0.015053767710924149,0.001076709944754839,PP,0.037886474281549454,Ciudadanos,0.0011896182550117373,0.024615943431854248,0.0009007504559122026
1357064757442973697,"El día ha estado movidito:

PP: Bárcenas tira de la manta.

PSOE: oculta el dictamen del Consejo de Estado sobre el Decreto de fondos europeos que apoyó Vox con su voto.

Podemos: la niñera de Iglesias y las costas procesales del partido. https://t.co/JoMGqiWOQ4",maria-munoz-vidal,ciudadanos,Vox,0.9870196580886841,0.03328964486718178,Unidas Podemos,0.9901787042617798,Unidas Podemos,0.049681227654218674,0.9873912930488586,0.035884466022253036
1357411631031009284,"Si piensan que los insultos y los embustes de tontos como este nos van a parar , están más que equivocados

Anda , @ierrejon , devuelve la beca que cobrabas sin ir a trabajar y deja de hacer el ridículo

#Voxesimparable 

 https://t.co/mtWeY4G197",,,Vox,0.9968691468238831,0.9770426750183105,Unidas Podemos,0.9971874356269836,PODEMOS,0.9923203587532043,0.9968666434288025,0.741021454334259
1357430542510284802,#VoxEsImparable https://t.co/yDfjI8dHjF,,,Vox,0.0088759521022439,0.0014359751949086785,Unidas Podemos,0.010912900790572166,Cs,0.0023846521507948637,0.005628709215670824,0.002138956217095256
1357445263477125122,"El PSOE propone que el Estado pague la deuda a los del procés.
El PP propone el indulto a los del procés.
Y los del procés dicen que ho tornaran a fer.

Afortunadamente, ahora está en tu mano impedirlo. #AhoraTienesVox #RecuperemosCataluña
#SoloQuedaVox https://t.co/LGGeEAe7ED",ivan-espinosa-de-los-monteros-de-simon,vox,Vox,0.9623914361000061,0.006976359523832798,VOX,0.9666842222213745,VOX,0.00800403207540512,0.9585740566253662,0.006297312676906586
1358147718087135238,"Sé bien lo que sufre Vox ahora, porque mis compañeros de @CiutadansCs lo llevan aguantando desde 2006. 

Mi condena y repulsa ante las agresiones que sufre quien no es separatista en Cataluña.",guillermo-diaz-gomez,ciudadanos,Vox,0.0485612191259861,0.0007334848050959408,VOX,0.07633800059556961,PODEMOS,0.0008782650111243129,0.025580748915672302,0.0008473910274915397
1358151287083327488,"Sé lo duro que es ser NO SEPARATISTA en Cataluña.

Sé todo lo que sufre Vox porque en @CiutadansCs lo llevamos aguantando desde 2006. 

Total repulsa y condena a estos ataques por pensar diferente, por no ser independentista. 

https://t.co/UshP90QnpS",maria-munoz-vidal,ciudadanos,Vox,0.06914442777633667,0.0007476726896129549,VOX,0.14076648652553558,PODEMOS,0.0008670770330354571,0.0334998220205307,0.0008239763556048274
1358156764752060417,"Mi rotunda condena a los ataques de hoy en Vic contra Vox. 
En Ciudadanos sabemos bien lo que es pues llevamos muchos años sufriendo la intolerancia y la sinrazón de los radicales separatistas. 
Atacan a todo el que no piensa como ellos porque odian la libertad y la democracia.",ines-arrimadas-garcia,ciudadanos,Vox,0.9953371286392212,0.3792722225189209,PODEMOS,0.9964156150817871,PODEMOS,0.723379373550415,0.9955698847770691,0.5392665266990662
1358340063453708289,"""Vox denuncia..."". Aunque lo haya visto toda España, no pierden la ocasión de sembrar la duda y quitar importancia a la violencia. 

Lo Mundo. https://t.co/23DN5bjtTy",carla-toscano-de-balbin,vox,Vox,0.9667956233024597,0.007206982932984829,Vox,0.9667956233024597,Vox,0.007206982932984829,0.8920585513114929,0.0027517969720065594
1358470078522679297,"El lunes, día 8, me podéis escuchar en Teiba Fm (en Cantabria, en el dial 101.4 de Fm) a las 10 horas. ⁦@Vox_Cantabria⁩   Por España 🇪🇸 #SoloQuedaVox https://t.co/RFbi1gunDO",emilio-jesus-del-valle-rodriguez,vox,Vox,0.005456267856061459,0.0019339004065841436,PODEMOS,0.0074212076142430305,Vox,0.0019339004065841436,0.006359736900776625,0.0016642767004668713
1358664220716449794,¿Se imaginan que Vox haya permitido con su voto que Podemos pueda crear chiringuitos? https://t.co/SpWThzPNWJ,guillermo-diaz-gomez,ciudadanos,Vox,0.8261317610740662,0.0025885244831442833,PODEMOS,0.9497664570808411,PODEMOS,0.008509790524840355,0.9347808957099915,0.005961644928902388
1358664805008236548,¿Se imaginan que Vox haya permitido con su voto que Podemos pueda crear chiringuitos con el dinero que debe destinarse a ayudar a los españoles afectados por la crisis de la COVID?  https://t.co/JLTDvn3G0Z,guillermo-diaz-gomez,ciudadanos,Vox,0.9646028876304626,0.007251952774822712,VOX,0.9813320636749268,VOX,0.014921152964234352,0.9734079837799072,0.010368777438998222
1358672965500600321,"Espinosa de Vox contra el legado de Luca de Tena, @abc_es, Iglesias contra @elconfidencial o el @elmundoes. 

Todo populista tiene un problema si se expone a la luz de los periódicos, precisa penumbras, que la ciudadanía no vea cómo se financian o conozca sus trastiendas.",guillermo-diaz-gomez,ciudadanos,Vox,0.9718524813652039,0.009446541778743267,PODEMOS,0.9798510670661926,PODEMOS,0.013589875772595406,0.982563316822052,0.01789098232984543
1358684697228963843,"Ya tenéis quien os dicta.

El número dos de Vox quiere que ABC escriba al dictado https://t.co/I1glblT8zF vía @abc_es",cristina-alicia-esteban-calonje,vox,Vox,0.995668888092041,0.9938333034515381,PODEMOS,0.9969737529754639,Vox,0.9938333034515381,0.9962449669837952,0.9870859980583191
1358700497415331840,"Seguimos con el RD 36/2020 sobre Fondos Europeos.

El art. 69 tuvo varias redacciones y se cambió para poder crear las empresas públicas que pide Podemos.

Antes de votar hay que leer, es lo que siempre le digo a Vox porque luego apoyan cosas como estas.

https://t.co/IJBs699iMh",maria-munoz-vidal,ciudadanos,Vox,0.03507335111498833,0.0010134454350918531,VOX,0.059550296515226364,Partido popular,0.0012933630496263504,0.01281854696571827,0.0014032097533345222
1358756249295327234,"Vox con el anterior director de ⁦@abc_es⁩ 

Que no os cuenten películas. Su problema es con la prensa libre.  https://t.co/Yj0wwd4OjK",guillermo-diaz-gomez,ciudadanos,Vox,0.9697385430335999,0.009186525829136372,PP,0.9783747792243958,VOX,0.013801892288029194,0.9781746864318848,0.01355404406785965
1358847211463995392,"Mientras los autónomos y las pymes se hunden, los des-gobiernos nacional y autonómicos subvencionan chiringuitos, colocan amiguetes y pagan a los periodistas-pesebre para que ataquen a Vox. Se les acaba el chupar del bote con nosotros. #StopDespilfarro",joaquin-robles-lopez,vox,Vox,0.9954082369804382,0.9952918291091919,Cs,0.995614767074585,Vox,0.9952918291091919,0.9953380823135376,0.9953291416168213
1359103555483877376,🔴🔴La inutilidad de este gobierno corrupto y criminal en una sola noticia 👇🏻 #SoloQuedaVox 🔴🔴 https://t.co/7grXkCNu2w,luis-gestoso-de-miguel,vox,Vox,0.99482661485672,0.9951436519622803,Partido popular,0.9954310655593872,Ciudadanos,0.9956323504447937,0.9950006604194641,0.9950082302093506
1359219476009476098,La carta de ⁦@vox_es⁩ a los eurodiputados ante la violencia separatista: 'Con acoso no hay elecciones libres' - #SoloQuedaVox  https://t.co/w4JhxlOeWi,emilio-jesus-del-valle-rodriguez,vox,Vox,0.1553584337234497,0.0015822704881429672,PODEMOS,0.6600473523139954,PODEMOS,0.0024302757810801268,0.17910970747470856,0.0013807069044560194
1359398905411174408,"Pues sí: los heroicos defensores de la República podrían sufrir un esguince tirando piedras a los fascistas de Vox. Sin debido entrenamiento, el lanzamiento de adoquín puede producir luxaciones. No hay derecho: https://t.co/nEMpbhTR9u",francisco-jose-contreras-pelaez,vox,Vox,0.989875853061676,0.07819820195436478,PSOE,0.9957116842269897,PSOE,0.4757973551750183,0.9823013544082642,0.028945177793502808
1359420068149551104,"“Castellón culpa a Pedro Sánchez y Vox si los Fondos Europeos no llegan a los almerienses”
@populares @PP_Almeria @GPPopular 
https://t.co/UU87ou3MVl",miguel-angel-castellon-rubio,partido-popular,Vox,0.9813692569732666,0.019514048472046852,PODEMOS,0.9864321351051331,PODEMOS,0.024325832724571228,0.9867004156112671,0.027977414429187775
1359634606874648582,"@Macarena_Olona y @Jorgebuxade reclaman en Vila Seca el derecho a trabajar: “Todo trabajo es esencial” 
#RecuperemosCataluña #SoloQuedaVox 

https://t.co/Y4tduTwnXF",emilio-jesus-del-valle-rodriguez,vox,Vox,0.015367686748504639,0.0010593815241008997,Unidas Podemos,0.023677406832575798,Cs,0.0011027666041627526,0.01399203110486269,0.0010902497451752424
1359639991266267141,Perlas del supremacismo secesionista. Que no te engañen más. #RecuperemosCataluña #SoloQuedaVox https://t.co/T2qdf6ZFhd,emilio-jesus-del-valle-rodriguez,vox,Vox,0.993718147277832,0.9972387552261353,Unidas Podemos,0.9944109320640564,PP,0.997364342212677,0.9938848614692688,0.9972679615020752
1359774711056637954,Propaganda negra: crean una cuenta falsa de Twitter para desprestigiar a Vox en Cataluña https://t.co/5kZ5Cgh9KF vía @ElentirVigo,cristina-alicia-esteban-calonje,vox,Vox,0.9941949248313904,0.39709582924842834,Ciudadanos,0.9959656000137329,Ciudadanos,0.8970668911933899,0.9941364526748657,0.431552529335022
1359791164682076164,"Hay algo que se dice poco. 

En 2017, en el peor momento para los catalanes, tras un intento de golpe, con las calles tomadas, con la tensión en el aire, un partido no se presentó a las elecciones catalanas:

Vox.",guillermo-diaz-gomez,ciudadanos,Vox,0.5093674659729004,0.0012221838114783168,Unidas Podemos,0.7004692554473877,VOX,0.0019105823012068868,0.4820414185523987,0.0014720276230946183
1359808105207463936,"""Casado, tras claudicar ante los barones y el aparato rajoyista a los q había derrotado, echar a las fieras a @cayetanaAT, arruinar el entendimiento con Vox q necesita para gobernar donde sea, ha llevado de nuevo al PP al pantano del q dijo querer sacarlo""
https://t.co/VPOnJbUCZk",francisco-jose-contreras-pelaez,vox,Vox,0.9207050204277039,0.003995789680629969,PSOE,0.9461048245429993,PSOE,0.0055022165179252625,0.9227200150489807,0.004003988578915596
1359818612874366976,⁦@vox_es⁩ pregunta si algún miembro del Gobierno se ha vacunado contra el coronavirus | ⁦@VOX_Congreso⁩ #SoloQuedaVox  https://t.co/YpDdCPbTGI,emilio-jesus-del-valle-rodriguez,vox,Vox,0.012124303728342056,0.0011928322492167354,PODEMOS,0.044997137039899826,PSOE,0.001257720752619207,0.01973085105419159,0.0009657149785198271
1360325353915510784,"Catalanes y residentes legales en Cataluña. 
#SoloQuedaVox",cristina-alicia-esteban-calonje,vox,Vox,0.019559361040592194,0.0018107704818248749,PODEMOS,0.06887274235486984,Vox,0.0018107704818248749,0.02316673845052719,0.001538846525363624
1360355390521806854,"Nos dice @ivanedlm : “Si se puede ir a votar se puede ir a trabajar. “
El Gobierno  cierra  tu negocio pero te abre las urnas para mantener “ SU NEGOCIO ”.  
Votar es un derecho, sí pero el trabajo también es un derecho que te están arrebatando
#DerechoATrabajar
#SoloQuedaVox",ines-maria-canizares-pacheco,vox,Vox,0.9907049536705017,0.04920079931616783,Partido popular,0.9919266700744629,Partido popular,0.069428950548172,0.991332471370697,0.05766718462109566
1360565047966244867,El acto de Vox ayer en Barcelona es el perfecto reflejo de la irresponsabilidad. En un mitin político no pueden saltarse las medidas sanitarias que sí cumplen el común de los mortales a diario. Intolerable forma de arriesgar la salud pública de todos. Literalmente lamentable. https://t.co/mapRzjsv8z,,,Vox,0.9876216053962708,0.03128828853368759,VOX,0.9918585419654846,VOX,0.06468650698661804,0.9885106086730957,0.03747296705842018
1360640566980149250,Calentando motores para todo lo bueno que pueda venir mañana a @vox_es con @tonilopez_Vox en Lérida . 💪🏻🇪🇸🇪🇸 https://t.co/8aNQrwiOyq,luis-gestoso-de-miguel,vox,Vox,0.004710793495178223,0.0027150383684784174,Unidas Podemos,0.06209810823202133,PP,0.0027902391739189625,0.004755091853439808,0.00262869312427938
1361217593189818368,Estos son los 11 diputados de Vox que liderarán la oposición constitucionalista en Cataluña: https://t.co/wnYaLJ4ZB5,juan-luis-steegmann-olmedillas,vox,Vox,0.008090694434940815,0.0015967647777870297,Unidas Podemos,0.009755101054906845,PSOE,0.002034696051850915,0.007592277601361275,0.0017392054433003068
1361255731551428608,"Racismo en TVE: un tal Dedeu, llama «negro de ultraderecha» al líder de Vox en Cataluña: https://t.co/23FSycVsbm",juan-luis-steegmann-olmedillas,vox,Vox,0.964125394821167,0.007757697720080614,Ciudadanos,0.9856751561164856,Ciudadanos,0.026405926793813705,0.966715931892395,0.008424115367233753
